,Prostatic Neoplasms,Stomach Neoplasms,Urinary Bladder Neoplasms,Breast Neoplasms,Thyroid Neoplasms,Pancreatic Neoplasms,Ovarian Neoplasms,Astrocytoma,"Carcinoma, Pancreatic Ductal","Carcinoma, Non-Small-Cell Lung",Uterine Cervical Neoplasms,"Carcinoma, Hepatocellular","Pleural Effusion, Malignant",Colorectal Neoplasms,Multiple Myeloma,Neurodegenerative Diseases,Glioma,"Carcinoma, Renal Cell",Testicular Germ Cell Tumor,Lymphoma,Myeloproliferative Disorders,"Leukemia, Lymphocytic, Chronic, B-Cell",Seizures,Esophageal Neoplasms,Beckwith-Wiedemann Syndrome,DiGeorge Syndrome,Huntington Disease,Glioblastoma,"Multiple Sclerosis, Relapsing-Remitting",Osteosarcoma,Esophageal Squamous Cell Carcinoma,Hepatoblastoma,Ovarian epithelial cancer,Pheochromocytoma,"Carcinoma, Squamous Cell",Lung Neoplasms,Pituitary Neoplasms,"Carcinoma, Islet Cell",Neuroblastoma,Colonic Neoplasms,Gallbladder Neoplasms,Meningioma,"Thyroid cancer, papillary","Leukemia, Myelogenous, Chronic, BCR-ABL Positive","Leukemia, Myeloid, Acute",Leukemia,Endometrial Neoplasms,"Leukemia, T-Cell",Pseudohypoaldosteronism,Diabetes Mellitus,Medulloblastoma,Hyperprolactinemia,Neoplasms,Choriocarcinoma,Laryngeal Neoplasms,"Neoplasms, Germ Cell and Embryonal",Coronary Artery Disease,Liver Neoplasms,Trophoblastic Neoplasms,"Arthritis, Rheumatoid",Nasopharyngeal Neoplasms,"Leukemia, Promyelocytic, Acute",Burkitt Lymphoma,Peripheral Nervous System Diseases,Alzheimer Disease,Prader-Willi Syndrome,Autistic Disorder,Melanoma,"Carcinoma, Basal Cell",Testicular Neoplasms,"Neoplasms, Squamous Cell",Schizophrenia,Myocardial Infarction,Acquired Immunodeficiency Syndrome,Psoriasis,"Diabetes Mellitus, Type 2",Obesity,Fibroma,Triple Negative Breast Neoplasms,Kidney Neoplasms,Fibrosarcoma,"Sarcoma, Endometrial Stromal","Aging, Premature",Fragile X Syndrome,Silver-Russell Syndrome,"Intracranial Hemorrhage, Hypertensive","Stroke, Lacunar",Glaucoma,Intracranial Aneurysm,Cardiovascular Diseases,Carotid Stenosis,Atherosclerosis,Endometriosis,"Neurofibroma, Plexiform",Neurofibromatoses,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Ependymoma,Small Cell Lung Carcinoma,"Carcinoma, squamous cell of head and neck","Lymphoma, B-Cell",Gastrointestinal Stromal Tumors,Parkinson Disease,Dermatomyositis,Leishmaniasis,Polymyositis,Periodontitis,"Aortic Aneurysm, Abdominal",Aortic Aneurysm,Coronary Disease,Stroke,Nervous System Neoplasms,Peripheral Arterial Disease,Bone Diseases,Down Syndrome,"Telangiectasia, Hereditary Hemorrhagic",Autoimmune Diseases,"Lupus Erythematosus, Systemic",Adrenocortical Carcinoma,Hydatidiform Mole,Congenital Hyperinsulinism,Gestational Trophoblastic Disease,Hyperhomocysteinemia,Infertility,Marek Disease,Mullerian aplasia,Polycythemia Vera,Neural Tube Defects,Pre-Eclampsia,Wilms Tumor,Gastrointestinal Neoplasms,Uterine Neoplasms,Substance-Related Disorders,Myelodysplastic Syndromes,Amyotrophic Lateral Sclerosis,Frontotemporal Lobar Degeneration,"Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies",Cleft Lip,Diabetic Nephropathies,Hodgkin Disease,Plasmacytoma,Angelman Syndrome,Klinefelter Syndrome,"Carcinoma, Ductal","Osteoporosis, Postmenopausal","Glomerulonephritis, Membranous",Diabetic Cardiomyopathies,Vulvar Neoplasms,Kidney Diseases,"Purpura, Thrombocytopenic",Liver Diseases,"Renal Insufficiency, Chronic","Colitis, Ulcerative","Digestive System Neoplasms, Gastrointestinal Neoplasms",Uveal melanoma,Hemangioma,Pneumoconiosis,Retinal Degeneration,"Leukemia, B-Cell",Asthma,Hypertension,"Hypertension, Pulmonary",Heart Failure,"Lymphoma, Large B-Cell, Diffuse",Temporomandibular Joint Disorders,"Vitreoretinopathy, Proliferative",Diabetic Retinopathy,Retinoblastoma,"Heart Defects, Congenital",Multiple Sclerosis,"Cardiomyopathy, Dilated",Metabolic Syndrome X,Cardiomegaly,Asthenozoospermia,Liver Cirrhosis,Intervertebral Disc Degeneration,Head and Neck Neoplasms,"Anemia, Aplastic",Hematologic Neoplasms,"Carcinoma, Embryonal",Exfoliation Syndrome,Congenital Microtia,HIV Infections,Osteoarthritis,Hirschsprung Disease,Hyperglycemia,Brain Neoplasms,Mesothelioma,Primary Myelofibrosis,"Lymphoma, Mantle-Cell","Glaucoma, Open-Angle"
hsa-mir-20a,1.7682273,2.0990983,1.5561168,2.1586347,1.2339827,1.5949578,1.756591,1.5435081,0.1046295,1.827122,1.4288689,2.3312237,0.1525685,2.09623,1.1573384,2.0336009,1.5949974,1.7703687,0.1902135,1.5122273,1.6915927,1.3507619,0.2243579,1.6561397,0.2282114,0.2282114,1.5312856,2.0019344,0.2548328,1.343685,0.261129,2.0045816,0.2652956,2.7084999,1.8309307,2.1684682,0.5032216,0.2948572,1.5061804,1.7450724,0.3174969,2.2364071,0.3201703,2.0521774,1.7554858,1.4351559,1.4359785,0.3576849,0.3576849,2.0667049,1.7959643,0.372221,2.1320948,2.1453662,1.8004416,0.5532594,1.523402,1.6306246,0.4046878,1.5871368,1.3249068,1.1489601,0.7460193,0.4290213,1.7175519,0.4362174,1.7709376,2.2748415,1.1460074,2.0352336,1.6985559,1.7099593,1.8510375,1.0558064,1.7224973,1.9881856,1.9162594,0.4963888,0.4963888,2.001036,0.6609063,0.4998612,2.7673698,3.1421188,0.5058343,0.5058343,0.5058343,0.5058343,3.3173602,2.7019383,0.5587755,1.5466525,1.8186166,0.5630239,0.5630239,1.4769475,2.3796127,3.3782274,0.5686623,1.4526618,0.5711208,1.9248961,0.5841346,0.5841346,0.5841346,2.049553,0.5860954,0.5860954,0.5860954,2.1666094,0.5880724,0.5880724,0.5880724,3.4253264,0.604739,3.4157567,1.3735244,2.0619362,0.6122702,0.6122702,0.6122702,0.6122702,0.6122702,1.958942,0.6137408,2.1387791,0.6152114,1.8974542,0.6168955,1.7742086,0.6187823,0.6187823,1.476222,3.3481753,0.6232282,0.6232282,0.6232282,1.8822985,1.363444,0.6292888,0.6292888,0.6292888,0.6292888,0.6292888,0.6292888,0.6292888,0.6292888,1.9151404,0.6323191,2.2663725,0.6344025,1.7241315,0.6358731,0.6358731,3.3632927,0.637568,2.2340008,1.020412,2.2600297,2.2019849,0.6500519,2.5858966,2.0772152,0.6538625,0.6538625,3.4634538,1.6383148,2.661874,2.2041064,2.0691001,0.6664078,1.9408341,0.7296654,1.7570664,0.7319349,2.2978737,0.7349652,1.0228662,3.5247528,0.7394661,0.7394661,2.0239876,2.323357,0.7635229,3.5041689,2.686369,1.8360436,0.7701349,1.0918723,0.7731652
hsa-mir-19b,1.4587812,1.7726889,1.289858,1.8360729,0.9910764,1.3065228,1.486237,1.2358327,0.0379462,1.4462131,1.1455874,1.9137613,0.0691546,1.7073623,0.9267286,1.660441,1.2763687,1.3934434,0.0871123,1.2051852,1.3460018,1.0849776,0.1212567,1.2867783,0.1212567,0.1212567,1.1783283,1.6227537,0.14379,1.0665688,0.1500862,1.6060393,0.1542529,2.2322479,1.4793639,1.7658669,0.3541017,0.1838145,1.224017,1.4151343,0.2064541,1.8201077,0.2091275,1.6707917,1.4048549,1.1455837,1.0888351,0.2198743,0.2198743,1.6547957,1.4376304,0.2344105,1.7162868,1.7106537,1.432591,0.4015294,1.1978848,1.2676555,0.2651932,1.2768537,1.0114869,0.8615604,0.5584539,0.2699022,1.3704813,0.2770983,1.4147905,1.835736,0.8873015,1.5966626,1.3074737,1.3731831,1.4578295,0.8150224,1.3120807,1.5603763,1.5175408,0.3233038,0.3233038,1.5802585,0.4692274,0.3267763,2.2551091,2.594255,0.3327494,0.3327494,0.3327494,0.3327494,2.7615008,2.1968586,0.3856905,1.1949552,1.404666,0.3856905,0.3856905,1.1548581,1.9271521,2.8181196,0.391329,1.1481423,0.3937875,1.5284479,0.4068013,0.4068013,0.4068013,1.6564654,0.4087621,0.4087621,0.4087621,1.7264562,0.410739,0.410739,0.410739,2.8653905,0.4274057,2.8555706,1.0785125,1.6579586,0.4349369,0.4349369,0.4349369,0.4349369,0.4349369,1.537283,0.4349369,1.687448,0.4349369,1.5250819,0.436621,1.364809,0.436621,0.436621,1.1456122,2.7845519,0.4389836,0.4389836,0.4389836,1.4643023,1.0815242,0.4420139,0.4420139,0.4420139,0.4420139,0.4420139,0.4420139,0.4420139,0.4420139,1.5129545,0.4450442,1.8128884,0.4471276,1.350804,0.4485981,0.4485981,2.802255,0.4502931,1.7861489,0.7957582,1.8129949,1.7590884,0.462777,2.0956079,1.6286393,0.4647008,0.4647008,2.8914393,1.3083931,2.1719008,1.765975,1.6316824,0.4772461,1.4568331,0.4772461,1.3140796,0.4772461,1.7953312,0.4802764,0.7436902,2.8890985,0.4847773,0.4847773,1.5513683,1.81586,0.5088341,2.8682671,2.1325814,1.4255846,0.5154461,0.8159732,0.5184764
hsa-mir-92a,1.7454573,2.0747299,1.5395721,2.1356073,1.2174551,1.574832,1.7370304,1.5270993,0.1046295,1.8059612,1.413343,2.3056709,0.1525685,2.0709751,1.1485274,2.011019,1.5802203,1.7510313,0.1902135,1.4997749,1.6752271,1.3422839,0.2243579,1.6368689,0.2282114,0.2282114,1.5137572,1.981967,0.2548328,1.3353834,0.261129,1.9810664,0.2652956,2.6830704,1.8139801,2.1456496,0.4989475,0.2948572,1.4935453,1.7281146,0.3174969,2.2122331,0.3201703,2.0333431,1.7381977,1.4248842,1.3800003,0.3309171,0.3309171,2.0200795,1.7513324,0.3454532,2.0854343,2.0963639,1.7586843,0.5272566,1.484225,1.587493,0.37792,1.5506634,1.2837003,1.1151354,0.718221,0.4022535,1.6777656,0.4094496,1.7303179,2.2254009,1.112936,1.9900302,1.6580739,1.673449,1.8087105,1.0256969,1.6769303,1.943848,1.8744148,0.469621,0.469621,1.9559856,0.6344742,0.4730934,2.7144966,3.0879064,0.4790665,0.4790665,0.4790665,0.4790665,3.262876,2.6497509,0.5320077,1.5083773,1.7735329,0.5362561,0.5362561,1.442463,2.3319172,3.3237432,0.5418945,1.4192727,0.544353,1.8835798,0.5573668,0.5573668,0.5573668,2.0106901,0.5593276,0.5593276,0.5593276,2.1187483,0.5613046,0.5613046,0.5613046,3.3708521,0.5779712,3.361268,1.3380887,2.0178254,0.5855024,0.5855024,0.5855024,0.5855024,0.5855024,1.9164863,0.586973,2.0927198,0.5884436,1.8563755,0.5901277,1.7176594,0.5901277,0.5901277,1.4391434,3.2916693,0.5945736,0.5945736,0.5945736,1.8346845,1.3290411,0.6006342,0.6006342,0.6006342,0.6006342,0.6006342,0.6006342,0.6006342,0.6006342,1.8698449,0.6036646,2.2198835,0.6057479,1.682534,0.6072185,0.6072185,3.3067381,0.6089134,2.184333,0.9897909,2.210541,2.154424,0.6213973,2.5343262,2.0301439,0.6252079,0.6252079,3.4070783,1.6009959,2.6109354,2.1567651,2.0220747,0.6377532,1.8941948,0.7010108,1.7166155,0.7032803,2.2508123,0.7063106,0.9927725,3.468344,0.7108115,0.7108115,1.9805973,2.2754946,0.7348683,3.4477079,2.6354394,1.7946954,0.7414803,1.0636767,0.7445106
hsa-mir-4306,0.493866,0.6581565,0.3836934,0.7378294,0.2907751,0.4129456,0.4905337,0.3451414,0.0132133,0.469084,0.3136171,0.7430323,0.0132133,0.5934334,0.2192872,0.5135953,0.3933157,0.4567855,0.0132133,0.3111034,0.3398215,0.2581159,0.0132133,0.3626635,0.0132133,0.0132133,0.2840854,0.505516,0.0132133,0.2402383,0.0132133,0.4317979,0.0132133,0.884893,0.3990964,0.5453806,0.0696118,0.0132133,0.2991154,0.3591256,0.0132133,0.5338732,0.0132133,0.4660411,0.3537445,0.2500906,0.2688772,0.0132133,0.0132133,0.425344,0.3801487,0.0132133,0.4750996,0.4483426,0.3273781,0.099814,0.2482078,0.2738191,0.0132133,0.2621263,0.2096392,0.1474843,0.0632785,0.0132133,0.2938108,0.0132133,0.3275923,0.5311885,0.1943365,0.4306882,0.3001792,0.299434,0.3289963,0.1236505,0.2756551,0.3531208,0.3209107,0.0132133,0.0132133,0.3639712,0.099292,0.0132133,0.7600927,1.102675,0.0132133,0.0132133,0.0132133,0.0132133,1.3085128,0.6471424,0.0151741,0.2163277,0.3461473,0.0151741,0.0151741,0.1934092,0.5298823,1.3103036,0.0169649,0.1913597,0.0169649,0.3223736,0.0169649,0.0169649,0.0169649,0.3920777,0.0169649,0.0169649,0.0169649,0.3833315,0.0169649,0.0169649,0.0169649,1.3462609,0.0336316,1.333669,0.1786486,0.3922033,0.0366619,0.0366619,0.0366619,0.0366619,0.0366619,0.3253846,0.0366619,0.3908551,0.0366619,0.3356275,0.0366619,0.2992774,0.0366619,0.0366619,0.2006113,1.2368759,0.0390245,0.0390245,0.0390245,0.311387,0.1792868,0.0390245,0.0390245,0.0390245,0.0390245,0.0390245,0.0390245,0.0390245,0.0390245,0.3180083,0.0390245,0.4181882,0.0390245,0.2537339,0.0390245,0.0390245,1.2770044,0.0407194,0.4162993,0.103129,0.4343281,0.3983848,0.0407194,0.6320833,0.3511402,0.0407194,0.0407194,1.3411241,0.2432924,0.6156188,0.4036103,0.350306,0.043082,0.3071222,0.043082,0.2457881,0.043082,0.4338593,0.043082,0.0897533,1.3142384,0.0445526,0.0445526,0.3122621,0.3957317,0.0445526,1.24561,0.5697505,0.2629216,0.0462475,0.1063171,0.0462475
hsa-mir-208a,0.6853356,0.8559333,0.5642361,0.8893458,0.4442229,0.5892876,0.6487101,0.5123448,0,0.6587739,0.4619772,0.9836248,0.0255118,0.8474133,0.3537084,0.7484547,0.5618217,0.6615786,0.0330789,0.4913859,0.5450385,0.4031697,0.0330789,0.5722572,0.0330789,0.0330789,0.487758,0.758748,0.0556122,0.4118205,0.0556122,0.6893472,0.0556122,1.1258229,0.6222981,0.8048496,0.1387353,0.0556122,0.4779579,0.5730429,0.0556122,0.7925376,0.0556122,0.7135833,0.5712915,0.4266048,0.5168839,0.0823801,0.0823801,0.7004191,0.6184372,0.0823801,0.7376062,0.7297285,0.5794114,0.1662295,0.4690795,0.5138509,0.0823801,0.4719469,0.4064836,0.312079,0.1643413,0.0823801,0.5142667,0.0823801,0.555331,0.7964914,0.332851,0.6901708,0.5278999,0.5041651,0.5994737,0.2575673,0.5357393,0.6186239,0.5731361,0.0858977,0.0858977,0.6268589,0.1736693,0.0858977,1.0339631,1.3835472,0.0889296,0.0889296,0.0889296,0.0889296,1.5457521,0.9397794,0.0908904,0.4250847,0.5837952,0.0908904,0.0908904,0.3773829,0.7898151,1.547543,0.0926813,0.3661013,0.0926813,0.5676545,0.0926813,0.0926813,0.0926813,0.6262715,0.0926813,0.0926813,0.0926813,0.6701879,0.0926813,0.0926813,0.0926813,1.5778545,0.1093479,1.5673227,0.3593868,0.643803,0.1123782,0.1123782,0.1123782,0.1123782,0.1123782,0.5828577,0.1123782,0.6669114,0.1123782,0.5636274,0.1123782,0.5705398,0.114265,0.114265,0.388675,1.4825351,0.1166276,0.1166276,0.1166276,0.5714363,0.3434753,0.1166276,0.1166276,0.1166276,0.1166276,0.1166276,0.1166276,0.1166276,0.1166276,0.5655143,0.1166276,0.6936257,0.1166276,0.4871045,0.1166276,0.1166276,1.5200626,0.1183225,0.6976093,0.219667,0.7092553,0.6825676,0.1183225,0.9366291,0.6306021,0.1202463,0.1202463,1.577719,0.4440169,0.9085159,0.6732487,0.6220045,0.1226089,0.6456144,0.1858665,0.5306934,0.1858665,0.7660965,0.1858665,0.2583273,1.6176072,0.1873371,0.1873371,0.6305079,0.7390326,0.1873371,1.5609884,0.924314,0.5457146,0.189032,0.2727959,0.189032
hsa-mir-208b,0.5950071,0.7595874,0.4908645,0.8001342,0.3645765,0.5028066,0.5656599,0.4357539,0,0.5701032,0.3869055,0.8940163,0.0255118,0.7156714,0.29587,0.6424177,0.485914,0.5640007,0.0255118,0.4163566,0.4609777,0.3511228,0.0255118,0.4732186,0.0255118,0.0255118,0.3951652,0.6754037,0.0480452,0.3545213,0.0480452,0.5837243,0.0480452,1.0289525,0.5398538,0.698729,0.118382,0.0480452,0.4107173,0.4923113,0.0480452,0.6833138,0.0480452,0.6194597,0.4879319,0.3635636,0.3762356,0.0480452,0.0480452,0.5774837,0.5098118,0.0480452,0.6170306,0.5968211,0.4676936,0.1342373,0.3698672,0.4002395,0.0480452,0.3868853,0.306257,0.2362127,0.1193909,0.0480452,0.42458,0.0480452,0.4561304,0.6698759,0.2698628,0.5646929,0.4228025,0.4209026,0.4916241,0.2011203,0.4101111,0.5049792,0.466677,0.0515628,0.0515628,0.5058558,0.1389438,0.0515628,0.9016119,1.2691709,0.0545948,0.0545948,0.0545948,0.0545948,1.439608,0.8058028,0.0565555,0.3295048,0.4677529,0.0565555,0.0565555,0.2992018,0.665446,1.4413989,0.0583464,0.2931213,0.0583464,0.4542519,0.0583464,0.0583464,0.0583464,0.5259666,0.0583464,0.0583464,0.0583464,0.5426949,0.0583464,0.0583464,0.0583464,1.4726069,0.0750131,1.4610554,0.276254,0.5317604,0.0780434,0.0780434,0.0780434,0.0780434,0.0780434,0.4703732,0.0780434,0.5372045,0.0780434,0.4629626,0.0780434,0.4259942,0.0780434,0.0780434,0.3065795,1.3677633,0.080406,0.080406,0.080406,0.4450995,0.2734308,0.080406,0.080406,0.080406,0.080406,0.080406,0.080406,0.080406,0.080406,0.4522113,0.080406,0.5752332,0.080406,0.3798315,0.080406,0.080406,1.4082257,0.0821009,0.5693132,0.1701191,0.5801654,0.5731074,0.0845964,0.7826931,0.5031585,0.0845964,0.0845964,1.4713831,0.3605842,0.7696315,0.5590126,0.5003002,0.086959,0.4491793,0.086959,0.3683944,0.086959,0.5882833,0.086959,0.1500049,1.4467645,0.0884296,0.0884296,0.4548889,0.5537026,0.0884296,1.3843362,0.7277043,0.3858132,0.0901245,0.1710237,0.0901245
hsa-mir-342,0.8876583,1.1275662,0.7446171,1.1916763,0.5855929,0.7932265,0.8895175,0.7033255,0.0234808,0.8628919,0.6401392,1.1914144,0.0234808,1.0523193,0.5113142,1.0063897,0.7479907,0.8336752,0.0414385,0.6815125,0.769248,0.6208488,0.0755829,0.7950688,0.0794365,0.0794365,0.6794584,1.0099411,0.1019698,0.599785,0.1019698,0.9391831,0.1019698,1.4655872,0.8587487,1.0544285,0.2144846,0.1037468,0.6735035,0.7918931,0.1037468,1.076069,0.1037468,0.9573329,0.8092763,0.6160166,0.6257654,0.1090997,0.1090997,0.931508,0.8000639,0.1090997,0.9779669,0.9684494,0.7620416,0.2128229,0.6270956,0.6781436,0.1090997,0.6531218,0.527858,0.4278401,0.2302289,0.1090997,0.7041887,0.1090997,0.7360235,1.067517,0.4379022,0.8996607,0.6923124,0.7045461,0.7681365,0.3619215,0.6817617,0.8240103,0.7715979,0.1118601,0.1118601,0.8336358,0.218187,0.1118601,1.3567797,1.6574317,0.1178332,0.1178332,0.1178332,0.1178332,1.8239755,1.3065546,0.1707744,0.6397987,0.7857796,0.1733071,0.1733071,0.5838205,1.1049835,1.8792794,0.1750979,0.566066,0.1750979,0.8051663,0.1750979,0.1750979,0.1750979,0.8964344,0.1750979,0.1750979,0.1750979,0.9243209,0.1750979,0.1750979,0.1750979,1.9082167,0.1917646,1.89925,0.5254315,0.8950885,0.1947949,0.1947949,0.1947949,0.1947949,0.1947949,0.8220805,0.1947949,0.9185911,0.1947949,0.8278929,0.196479,0.7384338,0.196479,0.196479,0.5779908,1.825246,0.1988416,0.1988416,0.1988416,0.7816816,0.518725,0.1988416,0.1988416,0.1988416,0.1988416,0.1988416,0.1988416,0.1988416,0.1988416,0.7968448,0.1988416,0.9948149,0.2009249,0.6870815,0.2009249,0.2009249,1.8482987,0.2026199,0.9685208,0.3516023,0.9836705,0.9381881,0.2026199,1.2401277,0.8683143,0.2045436,0.2045436,1.9099267,0.6526465,1.2668776,0.9411334,0.8654875,0.2083768,0.7720288,0.2083768,0.6747406,0.2083768,0.9673531,0.2083768,0.3161752,1.8925135,0.2098474,0.2098474,0.7978012,0.9814657,0.2315416,1.8628584,1.2246472,0.7162939,0.2351233,0.369856,0.2351233
hsa-mir-433,0.6015879,0.8011425,0.496866,0.8142492,0.3840618,0.5059002,0.6362206,0.4572358,0.0209977,0.5942932,0.4212421,0.8439622,0.0209977,0.7031392,0.3018301,0.6379693,0.4863571,0.5561008,0.0209977,0.4193017,0.4960563,0.3551595,0.034233,0.4934949,0.034233,0.034233,0.4224237,0.6271674,0.034233,0.3378849,0.034233,0.5800632,0.034233,0.9931227,0.5278236,0.6801315,0.1048308,0.034233,0.4065747,0.4841871,0.034233,0.6738072,0.034233,0.5994582,0.4761672,0.3525063,0.3698934,0.034233,0.034233,0.573918,0.5042193,0.034233,0.6129942,0.5897868,0.4565643,0.1192506,0.3615198,0.4034661,0.034233,0.3744987,0.3010758,0.2237298,0.1086549,0.034233,0.4118802,0.034233,0.4449975,0.6588366,0.2537961,0.5642052,0.413088,0.412557,0.452148,0.189798,0.3981156,0.4928937,0.4555995,0.034233,0.034233,0.5015382,0.1195575,0.034233,0.8845872,1.1811624,0.034233,0.034233,0.034233,0.034233,1.3759455,0.7831884,0.0361938,0.315552,0.4532961,0.0361938,0.0361938,0.2834724,0.6601269,1.3777364,0.0379847,0.2798048,0.0379847,0.4909292,0.0509984,0.0509984,0.0509984,0.5312321,0.0509984,0.0509984,0.0509984,0.536795,0.0509984,0.0509984,0.0509984,1.4252188,0.0676651,1.4140201,0.2764084,0.5360746,0.0706954,0.0706954,0.0706954,0.0706954,0.0706954,0.4653571,0.0706954,0.5341207,0.0706954,0.4711036,0.0706954,0.4211419,0.0706954,0.0706954,0.299083,1.3264142,0.073058,0.073058,0.073058,0.4541657,0.2709437,0.073058,0.073058,0.073058,0.073058,0.073058,0.073058,0.073058,0.073058,0.4631063,0.073058,0.5775125,0.073058,0.3823574,0.073058,0.073058,1.3653394,0.0747529,0.569617,0.1630312,0.5923024,0.5493778,0.0747529,0.771154,0.5032996,0.0747529,0.0747529,1.4212259,0.3536522,0.7639244,0.5534099,0.5047352,0.0771155,0.4395887,0.0771155,0.3691142,0.0771155,0.573614,0.0771155,0.1441034,1.3972922,0.0785861,0.0785861,0.4565312,0.5553134,0.0785861,1.3355956,0.7206859,0.3889036,0.080281,0.1624357,0.080281
hsa-mir-136,0.5322699,0.704475,0.4204125,0.7383726,0.3043602,0.4429899,0.5120532,0.3701268,0,0.5014305,0.3309498,0.7865946,0,0.6308676,0.2286891,0.5435217,0.4098627,0.4825422,0,0.3289671,0.3594924,0.2689983,0,0.3860352,0,0,0.3042495,0.530928,0,0.2529252,0,0.4618773,0,0.9273222,0.4231449,0.6382104,0.0836412,0.0216132,0.3324795,0.4073235,0.0216132,0.5884764,0.0216132,0.5202411,0.3979896,0.2824656,0.3025554,0.0216132,0.0216132,0.4748343,0.4222527,0.0216132,0.5247339,0.4959078,0.3670737,0.1084902,0.2841018,0.3118641,0.0216132,0.298977,0.2421546,0.1720545,0.0780441,0.0216132,0.3291144,0.0216132,0.3691608,0.5783262,0.2180697,0.4782903,0.3390306,0.3415245,0.3752304,0.1450734,0.3172875,0.3970707,0.3658452,0.0216132,0.0216132,0.4101369,0.1093407,0.0216132,0.8134494,1.1915374,0.0246451,0.0246451,0.0246451,0.0246451,1.378144,0.7073533,0.0266059,0.2474497,0.3882772,0.0266059,0.0266059,0.2239552,0.5810428,1.3799348,0.0283967,0.2231099,0.0283967,0.3673133,0.0283967,0.0283967,0.0283967,0.4354631,0.0283967,0.0283967,0.0283967,0.4365125,0.0283967,0.0283967,0.0283967,1.4118169,0.0450634,1.3981117,0.2101378,0.4372015,0.0480937,0.0480937,0.0480937,0.0480937,0.0480937,0.3708265,0.0480937,0.4385848,0.0480937,0.3722809,0.0480937,0.3437599,0.0480937,0.0480937,0.230035,1.3010234,0.0504563,0.0504563,0.0504563,0.358295,0.2067017,0.0504563,0.0504563,0.0504563,0.0504563,0.0504563,0.0504563,0.0504563,0.0504563,0.3601319,0.0504563,0.4719992,0.0504563,0.2923934,0.0504563,0.0504563,1.3415227,0.0521512,0.4681681,0.1219471,0.4819507,0.4490521,0.0521512,0.7276026,0.4035297,0.054075,0.054075,1.4082241,0.2837335,0.6888352,0.4510453,0.4001116,0.0564376,0.3536419,0.0564376,0.2840683,0.0564376,0.4836109,0.0564376,0.1075252,1.3792036,0.0579082,0.0579082,0.3598087,0.4495828,0.0579082,1.3157763,0.6253224,0.3027453,0.0596031,0.1246461,0.0596031
hsa-mir-370,0.7465689,0.9781869,0.6224385,0.9982344,0.5103713,0.648812,0.7833669,0.5865,0.0235086,0.7409103,0.5284923,1.0987606,0.0490204,0.9145189,0.4063168,0.8393167,0.6584158,0.7243885,0.0490204,0.5544379,0.6084514,0.4666429,0.0490204,0.6166432,0.0490204,0.0490204,0.5288212,0.7919695,0.0490204,0.4376899,0.0490204,0.7445404,0.0490204,1.2562691,0.6829673,0.8550158,0.1389281,0.0507974,0.5612203,0.6153553,0.0581149,0.9016961,0.0607883,0.7908548,0.6434488,0.4810321,0.4942171,0.0661411,0.0661411,0.7448131,0.6480766,0.0661411,0.8332969,0.7860262,0.604525,0.1699159,0.5165188,0.5400052,0.0771127,0.5028379,0.4191505,0.3286276,0.1703914,0.0771127,0.5584624,0.0771127,0.5962858,0.8614825,0.3533758,0.7435132,0.5651206,0.5545321,0.6052633,0.2705596,0.5433325,0.6533809,0.6090892,0.0771127,0.0771127,0.6602479,0.1728412,0.0771127,1.1674132,1.4771147,0.0830858,0.0830858,0.0830858,0.0830858,1.6476563,1.1128627,0.136027,0.4951126,0.644959,0.136027,0.136027,0.4568572,0.9288604,1.7004275,0.1378178,0.4459688,0.1378178,0.6506909,0.1378178,0.1378178,0.1378178,0.7312985,0.1378178,0.1378178,0.1378178,0.7541531,0.1378178,0.1378178,0.1378178,1.7300578,0.1544845,1.7203045,0.41854,0.7364911,0.1575148,0.1575148,0.1575148,0.1575148,0.1575148,0.6581758,0.1575148,0.7498417,0.1575148,0.6532843,0.1575148,0.6116854,0.1575148,0.1575148,0.4596817,1.6348928,0.1598774,0.1598774,0.1598774,0.6318104,0.4095563,0.1598774,0.1598774,0.1598774,0.1598774,0.1598774,0.1598774,0.1598774,0.1598774,0.645845,0.1598774,0.7955546,0.1598774,0.549527,0.1598774,0.1598774,1.6705924,0.1615723,0.7884403,0.275641,0.8048347,0.7605529,0.1615723,1.0201309,0.7009765,0.1615723,0.1615723,1.7261729,0.5121548,1.0301192,0.7617392,0.7008029,0.1639349,0.6186626,0.1639349,0.5333696,0.1639349,0.7917497,0.1639349,0.2495825,1.7064611,0.1654055,0.1654055,0.6375635,0.762299,0.1654055,1.6500178,1.0106357,0.5587655,0.1689872,0.2699321,0.1689872
